"","resource","consumer"
"505","Neogloboquadriana pachyderma","Euphausia frigida"
"506","Rhincalanus gigas","Euphausia frigida"
"507","Calanus propinquus","Euphausia frigida"
"508","Calanoides acutus","Euphausia frigida"
"509","Metridia gerlachei","Euphausia frigida"
"510","Paraeuchaeta antarctica","Euphausia frigida"
"511","Clione limacina","Euphausia frigida"
"512","Clione antarctica","Euphausia frigida"
"513","Clio pyramidata","Euphausia frigida"
"514","Limacina helicina antarctica","Euphausia frigida"
"515","Actinocyclus actinochilus","Thysanoessa macrura"
"516","Actinocyclus spiritus","Thysanoessa macrura"
"517","Actinocyclus utricularis","Thysanoessa macrura"
"518","Azpeitia tabularis","Thysanoessa macrura"
"519","Banquisia belgicae","Thysanoessa macrura"
"520","Chaetoceros bulbosum","Thysanoessa macrura"
"521","Chaetoceros concavicornis","Thysanoessa macrura"
"522","Chaetoceros criophilum","Thysanoessa macrura"
"523","Chaetoceros dichaeta","Thysanoessa macrura"
"524","Chaetoceros flexuosum","Thysanoessa macrura"
"525","Chaetoceros neglectum","Thysanoessa macrura"
"526","Chaetoceros pelagicus","Thysanoessa macrura"
"527","Chaetoceros socialis","Thysanoessa macrura"
"528","Corethron criophilum","Thysanoessa macrura"
"529","Coscinodiscus oculoides","Thysanoessa macrura"
"530","Cylindrotheca closterium","Thysanoessa macrura"
"531","Eucampia antarctica","Thysanoessa macrura"
"532","Fragilariopsis curta","Thysanoessa macrura"
"533","Fragilariopsis cylindrus","Thysanoessa macrura"
"534","Fragilariopsis kerguelensis","Thysanoessa macrura"
"535","Fragilariopsis linearis","Thysanoessa macrura"
"536","Fragilariopsis nana","Thysanoessa macrura"
"537","Fragilariopsis obliquecostata","Thysanoessa macrura"
"538","Fragilariopsis pseudonana","Thysanoessa macrura"
"539","Fragilariopsis rhombica","Thysanoessa macrura"
"540","Fragilariopsis ritscheri","Thysanoessa macrura"
"541","Fragilariopsis separanda","Thysanoessa macrura"
"542","Fragilariopsis sublinearis","Thysanoessa macrura"
"543","Fragilariopsis vanheurckii","Thysanoessa macrura"
"544","Manguinea fusiformis","Thysanoessa macrura"
"545","Manguinea rigida","Thysanoessa macrura"
"546","Navicula glaciei","Thysanoessa macrura"
"547","Navicula schefterae","Thysanoessa macrura"
"548","Nitzschia kerguelensis","Thysanoessa macrura"
"549","Nitzschia lecointei","Thysanoessa macrura"
"550","Nitzschia neglecta","Thysanoessa macrura"
"551","Odontella weissflogii","Thysanoessa macrura"
"552","Porosira glacialis","Thysanoessa macrura"
"553","Porosira pseudodenticulata","Thysanoessa macrura"
"554","Proboscia alata","Thysanoessa macrura"
"555","Proboscia inermi","Thysanoessa macrura"
"556","Proboscia truncata","Thysanoessa macrura"
"557","Pseudo-Nitzschia heimii","Thysanoessa macrura"
"558","Pseudo-Nitzschia liniola","Thysanoessa macrura"
"559","Pseudo-Nitzschia prolongatoides","Thysanoessa macrura"
"560","Pseudo-Nitzschia subcurvata","Thysanoessa macrura"
"561","Rhizosolenia antennata","Thysanoessa macrura"
"562","Stellarima microtrias","Thysanoessa macrura"
"563","Thalassiosira antarctica","Thysanoessa macrura"
"564","Thalassiosira australis","Thysanoessa macrura"
"565","Thalassiosira frenguelliopsis","Thysanoessa macrura"
"566","Thalassiosira gracilis","Thysanoessa macrura"
"567","Thalassiosira gracilis expecta","Thysanoessa macrura"
"568","Thalassiosira gravida","Thysanoessa macrura"
"569","Thalassiosira lentiginosa","Thysanoessa macrura"
"570","Thalassiosira ritscheri","Thysanoessa macrura"
"571","Thalassiosira trifulta","Thysanoessa macrura"
"572","Thalassiosira tumida","Thysanoessa macrura"
"573","Trichotoxon reinboldii","Thysanoessa macrura"
"574","Dictyocha speculum","Thysanoessa macrura"
"575","Phaeocystis antarctica","Thysanoessa macrura"
"576","Silicioflagellata","Thysanoessa macrura"
"577","Bodo saltans","Thysanoessa macrura"
"578","Amphidinium hadai","Thysanoessa macrura"
"579","Gyrodinium lachryama","Thysanoessa macrura"
"580","Parvicorbucula socialis","Thysanoessa macrura"
"581","Neogloboquadriana pachyderma","Thysanoessa macrura"
"582","Rhincalanus gigas","Thysanoessa macrura"
"583","Calanus propinquus","Thysanoessa macrura"
"584","Calanoides acutus","Thysanoessa macrura"
"585","Metridia gerlachei","Thysanoessa macrura"
"586","Paraeuchaeta antarctica","Thysanoessa macrura"
"587","Rhodalia miranda","Thysanoessa macrura"
"588","Atolla wyvillei","Thysanoessa macrura"
"589","Dimophyes arctica","Thysanoessa macrura"
"590","Diphyes antarctica","Thysanoessa macrura"
"591","Bargmannia","Thysanoessa macrura"
"592","Clione limacina","Thysanoessa macrura"
"593","Clione antarctica","Thysanoessa macrura"
"594","Clio pyramidata","Thysanoessa macrura"
"595","Limacina helicina antarctica","Thysanoessa macrura"
"596","Actinocyclus actinochilus","Euphausia superba"
"597","Actinocyclus spiritus","Euphausia superba"
"598","Actinocyclus utricularis","Euphausia superba"
"599","Azpeitia tabularis","Euphausia superba"
"600","Banquisia belgicae","Euphausia superba"
"601","Chaetoceros bulbosum","Euphausia superba"
"602","Chaetoceros concavicornis","Euphausia superba"
"603","Chaetoceros criophilum","Euphausia superba"
"604","Chaetoceros dichaeta","Euphausia superba"
"605","Chaetoceros flexuosum","Euphausia superba"
"606","Chaetoceros neglectum","Euphausia superba"
"607","Chaetoceros pelagicus","Euphausia superba"
"608","Chaetoceros socialis","Euphausia superba"
"609","Corethron criophilum","Euphausia superba"
"610","Coscinodiscus oculoides","Euphausia superba"
"611","Cylindrotheca closterium","Euphausia superba"
"612","Eucampia antarctica","Euphausia superba"
"613","Fragilariopsis curta","Euphausia superba"
"614","Fragilariopsis cylindrus","Euphausia superba"
"615","Fragilariopsis kerguelensis","Euphausia superba"
"616","Fragilariopsis linearis","Euphausia superba"
"617","Fragilariopsis nana","Euphausia superba"
"618","Fragilariopsis obliquecostata","Euphausia superba"
"619","Fragilariopsis pseudonana","Euphausia superba"
"620","Fragilariopsis rhombica","Euphausia superba"
"621","Fragilariopsis ritscheri","Euphausia superba"
"622","Fragilariopsis separanda","Euphausia superba"
"623","Fragilariopsis sublinearis","Euphausia superba"
"624","Fragilariopsis vanheurckii","Euphausia superba"
"625","Manguinea fusiformis","Euphausia superba"
"626","Manguinea rigida","Euphausia superba"
"627","Navicula glaciei","Euphausia superba"
"628","Navicula schefterae","Euphausia superba"
"629","Nitzschia kerguelensis","Euphausia superba"
"630","Nitzschia lecointei","Euphausia superba"
"631","Nitzschia neglecta","Euphausia superba"
"632","Odontella weissflogii","Euphausia superba"
"633","Porosira glacialis","Euphausia superba"
"634","Porosira pseudodenticulata","Euphausia superba"
"635","Proboscia alata","Euphausia superba"
"636","Proboscia inermi","Euphausia superba"
"637","Proboscia truncata","Euphausia superba"
"638","Pseudo-Nitzschia heimii","Euphausia superba"
"639","Pseudo-Nitzschia liniola","Euphausia superba"
"640","Pseudo-Nitzschia prolongatoides","Euphausia superba"
"641","Pseudo-Nitzschia subcurvata","Euphausia superba"
"642","Rhizosolenia antennata","Euphausia superba"
"643","Stellarima microtrias","Euphausia superba"
"644","Thalassiosira antarctica","Euphausia superba"
"645","Thalassiosira australis","Euphausia superba"
"646","Thalassiosira frenguelliopsis","Euphausia superba"
"647","Thalassiosira gracilis","Euphausia superba"
"648","Thalassiosira gracilis expecta","Euphausia superba"
"649","Thalassiosira gravida","Euphausia superba"
"650","Thalassiosira lentiginosa","Euphausia superba"
"651","Thalassiosira ritscheri","Euphausia superba"
"652","Thalassiosira trifulta","Euphausia superba"
"653","Thalassiosira tumida","Euphausia superba"
"654","Trichotoxon reinboldii","Euphausia superba"
"655","Dictyocha speculum","Euphausia superba"
"656","Phaeocystis antarctica","Euphausia superba"
"657","Silicioflagellata","Euphausia superba"
"658","Bodo saltans","Euphausia superba"
"659","Amphidinium hadai","Euphausia superba"
"660","Gyrodinium lachryama","Euphausia superba"
"661","Parvicorbucula socialis","Euphausia superba"
"662","Neogloboquadriana pachyderma","Euphausia superba"
"663","Rhincalanus gigas","Euphausia superba"
"664","Calanus propinquus","Euphausia superba"
"665","Calanoides acutus","Euphausia superba"
"666","Metridia gerlachei","Euphausia superba"
"667","Paraeuchaeta antarctica","Euphausia superba"
"668","Clione limacina","Euphausia superba"
"669","Clione antarctica","Euphausia superba"
"670","Clio pyramidata","Euphausia superba"
"671","Limacina helicina antarctica","Euphausia superba"
"672","Actinocyclus actinochilus","Ampelisca richardsoni"
"673","Actinocyclus spiritus","Ampelisca richardsoni"
"674","Actinocyclus utricularis","Ampelisca richardsoni"
"675","Azpeitia tabularis","Ampelisca richardsoni"
"676","Banquisia belgicae","Ampelisca richardsoni"
"677","Chaetoceros bulbosum","Ampelisca richardsoni"
"678","Chaetoceros concavicornis","Ampelisca richardsoni"
"679","Chaetoceros criophilum","Ampelisca richardsoni"
"680","Chaetoceros dichaeta","Ampelisca richardsoni"
"681","Chaetoceros flexuosum","Ampelisca richardsoni"
"682","Chaetoceros neglectum","Ampelisca richardsoni"
"683","Chaetoceros pelagicus","Ampelisca richardsoni"
"684","Chaetoceros socialis","Ampelisca richardsoni"
"685","Corethron criophilum","Ampelisca richardsoni"
"686","Coscinodiscus oculoides","Ampelisca richardsoni"
"687","Cylindrotheca closterium","Ampelisca richardsoni"
"688","Eucampia antarctica","Ampelisca richardsoni"
"689","Fragilariopsis curta","Ampelisca richardsoni"
"690","Fragilariopsis cylindrus","Ampelisca richardsoni"
"691","Fragilariopsis kerguelensis","Ampelisca richardsoni"
"692","Fragilariopsis linearis","Ampelisca richardsoni"
"693","Fragilariopsis nana","Ampelisca richardsoni"
"694","Fragilariopsis obliquecostata","Ampelisca richardsoni"
"695","Fragilariopsis pseudonana","Ampelisca richardsoni"
"696","Fragilariopsis rhombica","Ampelisca richardsoni"
"697","Fragilariopsis ritscheri","Ampelisca richardsoni"
"698","Fragilariopsis separanda","Ampelisca richardsoni"
"699","Fragilariopsis sublinearis","Ampelisca richardsoni"
"700","Fragilariopsis vanheurckii","Ampelisca richardsoni"
"701","Manguinea fusiformis","Ampelisca richardsoni"
"702","Manguinea rigida","Ampelisca richardsoni"
"703","Navicula glaciei","Ampelisca richardsoni"
"704","Navicula schefterae","Ampelisca richardsoni"
"705","Nitzschia kerguelensis","Ampelisca richardsoni"
"706","Nitzschia lecointei","Ampelisca richardsoni"
"707","Nitzschia neglecta","Ampelisca richardsoni"
"708","Odontella weissflogii","Ampelisca richardsoni"
"709","Porosira glacialis","Ampelisca richardsoni"
"710","Porosira pseudodenticulata","Ampelisca richardsoni"
"711","Proboscia alata","Ampelisca richardsoni"
"712","Proboscia inermi","Ampelisca richardsoni"
"713","Proboscia truncata","Ampelisca richardsoni"
"714","Pseudo-Nitzschia heimii","Ampelisca richardsoni"
"715","Pseudo-Nitzschia liniola","Ampelisca richardsoni"
"716","Pseudo-Nitzschia prolongatoides","Ampelisca richardsoni"
"717","Pseudo-Nitzschia subcurvata","Ampelisca richardsoni"
"718","Rhizosolenia antennata","Ampelisca richardsoni"
"719","Stellarima microtrias","Ampelisca richardsoni"
"720","Thalassiosira antarctica","Ampelisca richardsoni"
"721","Thalassiosira australis","Ampelisca richardsoni"
"722","Thalassiosira frenguelliopsis","Ampelisca richardsoni"
"723","Thalassiosira gracilis","Ampelisca richardsoni"
"724","Thalassiosira gracilis expecta","Ampelisca richardsoni"
"725","Thalassiosira gravida","Ampelisca richardsoni"
"726","Thalassiosira lentiginosa","Ampelisca richardsoni"
"727","Thalassiosira ritscheri","Ampelisca richardsoni"
"728","Thalassiosira trifulta","Ampelisca richardsoni"
"729","Thalassiosira tumida","Ampelisca richardsoni"
"730","Trichotoxon reinboldii","Ampelisca richardsoni"
"731","Phytodetritus","Ampelisca richardsoni"
"732","Actinocyclus actinochilus","Abyssorchomene rossi"
"733","Actinocyclus spiritus","Abyssorchomene rossi"
"734","Actinocyclus utricularis","Abyssorchomene rossi"
"735","Azpeitia tabularis","Abyssorchomene rossi"
"736","Banquisia belgicae","Abyssorchomene rossi"
"737","Chaetoceros bulbosum","Abyssorchomene rossi"
"738","Chaetoceros concavicornis","Abyssorchomene rossi"
"739","Chaetoceros criophilum","Abyssorchomene rossi"
"740","Chaetoceros dichaeta","Abyssorchomene rossi"
"741","Chaetoceros flexuosum","Abyssorchomene rossi"
"742","Chaetoceros neglectum","Abyssorchomene rossi"
"743","Chaetoceros pelagicus","Abyssorchomene rossi"
"744","Chaetoceros socialis","Abyssorchomene rossi"
"745","Corethron criophilum","Abyssorchomene rossi"
"746","Coscinodiscus oculoides","Abyssorchomene rossi"
"747","Cylindrotheca closterium","Abyssorchomene rossi"
"748","Eucampia antarctica","Abyssorchomene rossi"
"749","Fragilariopsis curta","Abyssorchomene rossi"
"750","Fragilariopsis cylindrus","Abyssorchomene rossi"
"751","Fragilariopsis kerguelensis","Abyssorchomene rossi"
"752","Fragilariopsis linearis","Abyssorchomene rossi"
"753","Fragilariopsis nana","Abyssorchomene rossi"
"754","Fragilariopsis obliquecostata","Abyssorchomene rossi"
"755","Fragilariopsis pseudonana","Abyssorchomene rossi"
"756","Fragilariopsis rhombica","Abyssorchomene rossi"
"757","Fragilariopsis ritscheri","Abyssorchomene rossi"
"758","Fragilariopsis separanda","Abyssorchomene rossi"
"759","Fragilariopsis sublinearis","Abyssorchomene rossi"
"760","Fragilariopsis vanheurckii","Abyssorchomene rossi"
"761","Manguinea fusiformis","Abyssorchomene rossi"
"762","Manguinea rigida","Abyssorchomene rossi"
"763","Navicula glaciei","Abyssorchomene rossi"
"764","Navicula schefterae","Abyssorchomene rossi"
"765","Nitzschia kerguelensis","Abyssorchomene rossi"
"766","Nitzschia lecointei","Abyssorchomene rossi"
"767","Nitzschia neglecta","Abyssorchomene rossi"
"768","Odontella weissflogii","Abyssorchomene rossi"
"769","Porosira glacialis","Abyssorchomene rossi"
"770","Porosira pseudodenticulata","Abyssorchomene rossi"
"771","Proboscia alata","Abyssorchomene rossi"
"772","Proboscia inermi","Abyssorchomene rossi"
"773","Proboscia truncata","Abyssorchomene rossi"
"774","Pseudo-Nitzschia heimii","Abyssorchomene rossi"
"775","Pseudo-Nitzschia liniola","Abyssorchomene rossi"
"776","Pseudo-Nitzschia prolongatoides","Abyssorchomene rossi"
"777","Pseudo-Nitzschia subcurvata","Abyssorchomene rossi"
"778","Rhizosolenia antennata","Abyssorchomene rossi"
"779","Stellarima microtrias","Abyssorchomene rossi"
"780","Thalassiosira antarctica","Abyssorchomene rossi"
"781","Thalassiosira australis","Abyssorchomene rossi"
"782","Thalassiosira frenguelliopsis","Abyssorchomene rossi"
"783","Thalassiosira gracilis","Abyssorchomene rossi"
"784","Thalassiosira gracilis expecta","Abyssorchomene rossi"
"785","Thalassiosira gravida","Abyssorchomene rossi"
"786","Thalassiosira lentiginosa","Abyssorchomene rossi"
"787","Thalassiosira ritscheri","Abyssorchomene rossi"
"788","Thalassiosira trifulta","Abyssorchomene rossi"
"789","Thalassiosira tumida","Abyssorchomene rossi"
"790","Trichotoxon reinboldii","Abyssorchomene rossi"
"791","Rhincalanus gigas","Abyssorchomene rossi"
"792","Calanus propinquus","Abyssorchomene rossi"
"793","Calanoides acutus","Abyssorchomene rossi"
"794","Metridia gerlachei","Abyssorchomene rossi"
"795","Paraeuchaeta antarctica","Abyssorchomene rossi"
"796","Pelagobia longicirrata","Abyssorchomene rossi"
"797","Rhynchonereella bongraini","Abyssorchomene rossi"
"798","Laetmonice producta","Abyssorchomene rossi"
"799","Harmothoe spinosa","Abyssorchomene rossi"
"800","Harmothoe crosetensis","Abyssorchomene rossi"
"801","Harmotoe hartmanae","Abyssorchomene rossi"
"802","Polyeunoa laevis","Abyssorchomene rossi"
"803","Barrukia cristata","Abyssorchomene rossi"
"804","Eulagisca gigantea","Abyssorchomene rossi"
"805","Eunoe spica","Abyssorchomene rossi"
"806","Eunoe hartmanae","Abyssorchomene rossi"
"807","Eunoe spica spicoides","Abyssorchomene rossi"
"808","Vanadis antarctica","Abyssorchomene rossi"
"809","Pista spinifera","Abyssorchomene rossi"
"810","Phyllocomus crocea","Abyssorchomene rossi"
"811","Terebella ehlersi","Abyssorchomene rossi"
"812","Eucranta mollis","Abyssorchomene rossi"
"813","Cinachyra antarctica","Abyssorchomene rossi"
"814","Cinachyra barbata","Abyssorchomene rossi"
"815","Bathydorus spinosus","Abyssorchomene rossi"
"816","Iophon radiatus","Abyssorchomene rossi"
"817","Kirkpatrickia variolosa","Abyssorchomene rossi"
"818","Rossella racovitzae","Abyssorchomene rossi"
"819","Stylocordyla borealis","Abyssorchomene rossi"
"820","Homaxinella balfourensis","Abyssorchomene rossi"
